,longitude,latitude,day,month,year,native,species,DOY,geometry,ClimateDivision
4546,-121.743,36.596,25,07,2016,no,Centaurea solstitialis,207,POINT (-121.743 36.596),4
4547,-121.731,36.586,07,10,2015,no,Centaurea solstitialis,280,POINT (-121.731 36.586),4
4548,-121.731,36.586,29,07,2013,no,Centaurea solstitialis,210,POINT (-121.731 36.586),4
4549,-121.735,36.582,09,10,2014,no,Centaurea solstitialis,282,POINT (-121.735 36.582),4
4550,-121.717,36.583,20,07,2016,no,Centaurea solstitialis,202,POINT (-121.717 36.583),4
4553,-121.746,36.608,24,07,2015,no,Centaurea solstitialis,205,POINT (-121.746 36.608),4
4554,-121.731,36.586,03,08,2016,no,Centaurea solstitialis,216,POINT (-121.731 36.586),4
4555,-121.731,36.587,28,08,2013,no,Centaurea solstitialis,240,POINT (-121.731 36.587),4
4557,-121.731,36.586,08,07,2013,no,Centaurea solstitialis,189,POINT (-121.731 36.586),4
4560,-121.733,36.589,21,10,2013,no,Centaurea solstitialis,294,POINT (-121.733 36.589),4
4561,-121.731,36.586,08,07,2013,no,Centaurea solstitialis,189,POINT (-121.731 36.586),4
4562,-121.726,36.587,25,08,2015,no,Centaurea solstitialis,237,POINT (-121.726 36.587),4
4563,-121.746,36.609,22,07,2015,no,Centaurea solstitialis,203,POINT (-121.746 36.609),4
4564,-121.732,36.587,14,07,2015,no,Centaurea solstitialis,195,POINT (-121.732 36.587),4
4607,-122.288,37.436,20,07,1971,no,Centaurea solstitialis,201,POINT (-122.288 37.436),4
4724,-121.729,37.328,28,08,2016,no,Centaurea solstitialis,241,POINT (-121.729 37.328),4
4766,-121.804,37.207,07,09,2015,no,Centaurea solstitialis,250,POINT (-121.804 37.207),4
4771,-122.059,37.29,07,11,2016,no,Centaurea solstitialis,312,POINT (-122.059 37.29),4
4774,-122.188,37.321,10,06,2015,no,Centaurea solstitialis,161,POINT (-122.188 37.321),4
4784,-122.18,37.345,03,06,2015,no,Centaurea solstitialis,154,POINT (-122.18 37.345),4
4786,-122.004,37.81,19,09,2016,no,Centaurea solstitialis,263,POINT (-122.004 37.81),4
4803,-122.108,37.228,25,10,2015,no,Centaurea solstitialis,298,POINT (-122.108 37.228),4
4862,-121.734,36.652,07,10,2012,no,Centaurea solstitialis,281,POINT (-121.734 36.652),4
4863,-120.78,36.358,25,05,2005,no,Centaurea solstitialis,145,POINT (-120.78 36.358),4
4864,-121.775,36.91,23,07,2004,no,Centaurea solstitialis,205,POINT (-121.775 36.91),4
4865,-121.808,36.522,04,07,1966,no,Centaurea solstitialis,185,POINT (-121.808 36.522),4
4881,-120.625,35.391,23,08,1972,no,Centaurea solstitialis,236,POINT (-120.625 35.391),4
4882,-121.397,36.844,25,11,1970,no,Centaurea solstitialis,329,POINT (-121.397 36.844),4
4923,-121.464,35.908,17,05,2005,no,Centaurea solstitialis,137,POINT (-121.464 35.908),4
4924,-120.428,35.202,01,10,2004,no,Centaurea solstitialis,275,POINT (-120.428 35.202),4
4925,-121.877,37.159,27,06,1999,no,Centaurea solstitialis,178,POINT (-121.877 37.159),4
4929,-120.625,35.391,23,08,1972,no,Centaurea solstitialis,236,POINT (-120.625 35.391),4
4932,-122.106,37.923,28,05,1987,no,Centaurea solstitialis,148,POINT (-122.106 37.923),4
4962,-122.204,37.316,12,07,2016,no,Centaurea solstitialis,194,POINT (-122.204 37.316),4
5022,-121.205,36.014,22,05,1994,no,Centaurea solstitialis,142,POINT (-121.205 36.014),4
5023,-120.289,35.737,04,05,2015,no,Centaurea solstitialis,124,POINT (-120.289 35.737),4
5024,-121.896,37.078,01,07,1991,no,Centaurea solstitialis,182,POINT (-121.896 37.078),4
5025,-120.714,35.263,25,09,1976,no,Centaurea solstitialis,269,POINT (-120.714 35.263),4
5026,-120.978,35.461,09,09,1988,no,Centaurea solstitialis,253,POINT (-120.978 35.461),4
5027,-121.969,37.822,31,08,1966,no,Centaurea solstitialis,243,POINT (-121.969 37.822),4
5028,-120.69,35.228,13,08,1974,no,Centaurea solstitialis,225,POINT (-120.69 35.228),4
5029,-121.042,35.657,11,07,2006,no,Centaurea solstitialis,192,POINT (-121.042 35.657),4
5030,-120.683,35.625,12,07,1969,no,Centaurea solstitialis,193,POINT (-120.683 35.625),4
5032,-120.66,35.283,25,08,1972,no,Centaurea solstitialis,238,POINT (-120.66 35.283),4
5033,-120.332,35.528,19,09,1980,no,Centaurea solstitialis,263,POINT (-120.332 35.528),4
5034,-120.683,35.264,19,10,1992,no,Centaurea solstitialis,293,POINT (-120.683 35.264),4
5104,-122.209,37.324,04,08,2016,no,Centaurea solstitialis,217,POINT (-122.209 37.324),4
5153,-122.227,37.891,18,06,2011,no,Centaurea solstitialis,169,POINT (-122.227 37.891),4
5170,-120.663,35.51,06,05,2016,no,Centaurea solstitialis,127,POINT (-120.663 35.51),4
5227,-122.242,37.405,03,05,2012,no,Centaurea solstitialis,124,POINT (-122.242 37.405),4
5233,-122.18,38.037,07,07,2016,no,Centaurea solstitialis,189,POINT (-122.18 38.037),4
5234,-122.022,37.652,26,11,2016,no,Centaurea solstitialis,331,POINT (-122.022 37.652),4
5235,-121.131,36.517,15,11,2016,no,Centaurea solstitialis,320,POINT (-121.131 36.517),4
5236,-122.058,37.289,07,11,2016,no,Centaurea solstitialis,312,POINT (-122.058 37.289),4
5237,-121.802,37.397,05,11,2016,no,Centaurea solstitialis,310,POINT (-121.802 37.397),4
5238,-122.088,37.435,31,10,2016,no,Centaurea solstitialis,305,POINT (-122.088 37.435),4
5239,-122.045,37.697,09,10,2016,no,Centaurea solstitialis,283,POINT (-122.045 37.697),4
5240,-122.371,37.738,26,08,2016,no,Centaurea solstitialis,239,POINT (-122.371 37.738),4
5241,-122.311,37.494,16,07,2016,no,Centaurea solstitialis,198,POINT (-122.311 37.494),4
5242,-122.088,37.333,25,07,2016,no,Centaurea solstitialis,207,POINT (-122.088 37.333),4
5243,-122.14,37.347,04,07,2016,no,Centaurea solstitialis,186,POINT (-122.14 37.347),4
5244,-121.983,37.204,10,06,2016,no,Centaurea solstitialis,162,POINT (-121.983 37.204),4
5245,-122.174,37.385,11,06,2016,no,Centaurea solstitialis,163,POINT (-122.174 37.385),4
5246,-122.236,37.748,10,08,2012,no,Centaurea solstitialis,223,POINT (-122.236 37.748),4
5251,-121.935,37.859,01,10,2016,no,Centaurea solstitialis,275,POINT (-121.935 37.859),4
5252,-122.303,37.428,20,09,2016,no,Centaurea solstitialis,264,POINT (-122.303 37.428),4
5253,-121.787,37.213,12,09,2016,no,Centaurea solstitialis,256,POINT (-121.787 37.213),4
5254,-121.399,36.808,09,09,2016,no,Centaurea solstitialis,253,POINT (-121.399 36.808),4
5255,-122.088,37.377,06,09,2016,no,Centaurea solstitialis,250,POINT (-122.088 37.377),4
5256,-121.278,36.713,25,08,2016,no,Centaurea solstitialis,238,POINT (-121.278 36.713),4
5257,-122.2,37.996,20,08,2016,no,Centaurea solstitialis,233,POINT (-122.2 37.996),4
5258,-122.285,37.464,14,08,2016,no,Centaurea solstitialis,227,POINT (-122.285 37.464),4
5259,-122.376,37.745,13,08,2016,no,Centaurea solstitialis,226,POINT (-122.376 37.745),4
5260,-121.154,36.465,07,08,2016,no,Centaurea solstitialis,220,POINT (-121.154 36.465),4
5261,-122.204,37.857,07,08,2016,no,Centaurea solstitialis,220,POINT (-122.204 37.857),4
5262,-122.188,37.313,24,08,2014,no,Centaurea solstitialis,236,POINT (-122.188 37.313),4
5263,-121.593,37.036,31,07,2016,no,Centaurea solstitialis,213,POINT (-121.593 37.036),4
5264,-122.178,37.324,23,07,2016,no,Centaurea solstitialis,205,POINT (-122.178 37.324),4
5265,-122.325,37.492,16,07,2016,no,Centaurea solstitialis,198,POINT (-122.325 37.492),4
5266,-122.258,37.971,16,07,2016,no,Centaurea solstitialis,198,POINT (-122.258 37.971),4
5267,-122.382,37.674,09,07,2016,no,Centaurea solstitialis,191,POINT (-122.382 37.674),4
5268,-122.116,37.339,10,07,2016,no,Centaurea solstitialis,192,POINT (-122.116 37.339),4
5269,-122.136,37.821,09,07,2016,no,Centaurea solstitialis,191,POINT (-122.136 37.821),4
5270,-122.119,37.351,07,07,2016,no,Centaurea solstitialis,189,POINT (-122.119 37.351),4
5271,-122.117,37.356,07,07,2016,no,Centaurea solstitialis,189,POINT (-122.117 37.356),4
5272,-122.115,37.354,07,07,2016,no,Centaurea solstitialis,189,POINT (-122.115 37.354),4
5273,-122.087,37.435,06,07,2016,no,Centaurea solstitialis,188,POINT (-122.087 37.435),4
5274,-122.046,37.816,02,07,2016,no,Centaurea solstitialis,184,POINT (-122.046 37.816),4
5275,-121.137,36.507,25,06,2016,no,Centaurea solstitialis,177,POINT (-121.137 36.507),4
5276,-121.135,36.508,24,06,2016,no,Centaurea solstitialis,176,POINT (-121.135 36.508),4
5277,-121.139,36.503,23,06,2016,no,Centaurea solstitialis,175,POINT (-121.139 36.503),4
5278,-121.138,36.506,12,06,2016,no,Centaurea solstitialis,164,POINT (-121.138 36.506),4
5279,-121.863,37.325,20,05,2016,no,Centaurea solstitialis,141,POINT (-121.863 37.325),4
5280,-122.25,37.455,01,06,2015,no,Centaurea solstitialis,152,POINT (-122.25 37.455),4
5281,-122.375,37.739,18,05,2013,no,Centaurea solstitialis,138,POINT (-122.375 37.739),4
5282,-122.073,37.428,09,12,2015,no,Centaurea solstitialis,343,POINT (-122.073 37.428),4
5283,-122.198,37.315,25,10,2015,no,Centaurea solstitialis,298,POINT (-122.198 37.315),4
5284,-122.202,37.325,18,10,2015,no,Centaurea solstitialis,291,POINT (-122.202 37.325),4
5285,-122.225,37.885,24,10,2015,no,Centaurea solstitialis,297,POINT (-122.225 37.885),4
5286,-122.039,37.647,21,10,2015,no,Centaurea solstitialis,294,POINT (-122.039 37.647),4
5287,-122.199,37.857,29,06,2013,no,Centaurea solstitialis,180,POINT (-122.199 37.857),4
5288,-122.148,37.927,09,09,2015,no,Centaurea solstitialis,252,POINT (-122.148 37.927),4
5289,-121.764,36.812,07,09,2015,no,Centaurea solstitialis,250,POINT (-121.764 36.812),4
5290,-121.741,37.719,05,09,2015,no,Centaurea solstitialis,248,POINT (-121.741 37.719),4
5291,-122.18,37.337,23,08,2015,no,Centaurea solstitialis,235,POINT (-122.18 37.337),4
5292,-120.69,35.524,23,07,2015,no,Centaurea solstitialis,204,POINT (-120.69 35.524),4
5293,-122.141,37.962,26,07,2015,no,Centaurea solstitialis,207,POINT (-122.141 37.962),4
5294,-122.19,37.851,19,07,2015,no,Centaurea solstitialis,200,POINT (-122.19 37.851),4
5295,-122.055,37.286,13,07,2015,no,Centaurea solstitialis,194,POINT (-122.055 37.286),4
5296,-122.046,37.816,09,07,2015,no,Centaurea solstitialis,190,POINT (-122.046 37.816),4
5297,-122.2,37.308,15,06,2015,no,Centaurea solstitialis,166,POINT (-122.2 37.308),4
5298,-121.97,37.75,27,06,2015,no,Centaurea solstitialis,178,POINT (-121.97 37.75),4
5299,-122.148,37.648,21,06,2015,no,Centaurea solstitialis,172,POINT (-122.148 37.648),4
5300,-121.155,36.464,31,05,2015,no,Centaurea solstitialis,151,POINT (-121.155 36.464),4
5301,-122.137,37.346,19,05,2015,no,Centaurea solstitialis,139,POINT (-122.137 37.346),4
5302,-122.188,37.313,10,08,2014,no,Centaurea solstitialis,222,POINT (-122.188 37.313),4
5303,-122.373,37.73,19,06,2014,no,Centaurea solstitialis,170,POINT (-122.373 37.73),4
5304,-122.373,37.738,08,11,2014,no,Centaurea solstitialis,312,POINT (-122.373 37.738),4
5305,-122.376,37.738,08,11,2014,no,Centaurea solstitialis,312,POINT (-122.376 37.738),4
5306,-121.439,36.1,14,09,2014,no,Centaurea solstitialis,257,POINT (-121.439 36.1),4
5307,-122.174,37.308,29,08,2014,no,Centaurea solstitialis,241,POINT (-122.174 37.308),4
5308,-121.935,37.858,25,06,2014,no,Centaurea solstitialis,176,POINT (-121.935 37.858),4
5309,-122.129,37.365,13,08,2014,no,Centaurea solstitialis,225,POINT (-122.129 37.365),4
5310,-121.733,37.39,24,07,2014,no,Centaurea solstitialis,205,POINT (-121.733 37.39),4
5311,-122.221,38.043,18,07,2014,no,Centaurea solstitialis,199,POINT (-122.221 38.043),4
5312,-122.248,37.909,13,02,2014,no,Centaurea solstitialis,44,POINT (-122.248 37.909),4
5313,-122.148,37.934,16,03,2014,no,Centaurea solstitialis,75,POINT (-122.148 37.934),4
5314,-122.015,37.417,02,12,2013,no,Centaurea solstitialis,336,POINT (-122.015 37.417),4
5315,-122.322,37.523,05,10,2013,no,Centaurea solstitialis,278,POINT (-122.322 37.523),4
5316,-122.106,37.435,15,07,2013,no,Centaurea solstitialis,196,POINT (-122.106 37.435),4
5317,-122.057,37.265,15,06,2013,no,Centaurea solstitialis,166,POINT (-122.057 37.265),4
5318,-122.287,37.459,12,09,2012,no,Centaurea solstitialis,256,POINT (-122.287 37.459),4
5319,-122.213,37.4,27,08,2012,no,Centaurea solstitialis,240,POINT (-122.213 37.4),4
5320,-122.225,37.884,19,08,2012,no,Centaurea solstitialis,232,POINT (-122.225 37.884),4
5321,-122.363,37.997,02,08,2012,no,Centaurea solstitialis,215,POINT (-122.363 37.997),4
5322,-121.82,37.505,15,07,2012,no,Centaurea solstitialis,197,POINT (-121.82 37.505),4
5323,-121.992,37.945,30,06,2012,no,Centaurea solstitialis,182,POINT (-121.992 37.945),4
5324,-122.178,37.38,18,06,2012,no,Centaurea solstitialis,170,POINT (-122.178 37.38),4
5325,-122.303,37.814,28,12,2011,no,Centaurea solstitialis,362,POINT (-122.303 37.814),4
5326,-122.24,37.405,29,09,2011,no,Centaurea solstitialis,272,POINT (-122.24 37.405),4
5327,-122.136,37.952,30,07,2011,no,Centaurea solstitialis,211,POINT (-122.136 37.952),4
5328,-121.636,37.166,14,02,2014,no,Centaurea solstitialis,45,POINT (-121.636 37.166),4
5330,-120.592,35.072,13,03,2004,no,Brassica tournefortii Gouan,73,POINT (-120.592 35.072),4
5331,-120.829,35.31,10,01,2012,no,Brassica tournefortii Gouan,10,POINT (-120.829 35.31),4
5332,-120.633,35.02,13,05,1975,no,Brassica tournefortii Gouan,133,POINT (-120.633 35.02),4
5333,-121.234,35.996,07,01,2010,no,Brassica tournefortii Gouan,7,POINT (-121.234 35.996),4
5334,-121.807,36.657,18,02,2014,no,Brassica tournefortii Gouan,49,POINT (-121.807 36.657),4
5335,-121.79,36.67,29,12,2014,no,Brassica tournefortii Gouan,363,POINT (-121.79 36.67),4
5336,-121.234,35.996,07,01,2010,no,Brassica tournefortii Gouan,7,POINT (-121.234 35.996),4
5337,-120.525,35.052,11,02,2004,no,Brassica tournefortii Gouan,42,POINT (-120.525 35.052),4
5338,-120.592,35.072,13,03,2004,no,Brassica tournefortii Gouan,73,POINT (-120.592 35.072),4
5339,-120.608,35.022,06,02,2004,no,Brassica tournefortii Gouan,37,POINT (-120.608 35.022),4
5340,-120.815,35.328,12,04,2014,no,Brassica tournefortii Gouan,102,POINT (-120.815 35.328),4
5341,-120.823,35.334,25,02,2014,no,Brassica tournefortii Gouan,56,POINT (-120.823 35.334),4
5342,-120.67,35.263,02,03,2016,no,Brassica tournefortii Gouan,62,POINT (-120.67 35.263),4
5343,-120.67,35.263,02,03,2016,no,Brassica tournefortii Gouan,62,POINT (-120.67 35.263),4
5344,-120.614,35.099,05,11,2011,no,Brassica tournefortii Gouan,309,POINT (-120.614 35.099),4
5345,-120.567,35.055,07,04,2010,no,Brassica tournefortii Gouan,97,POINT (-120.567 35.055),4
5346,-121.234,35.996,07,01,2010,no,Brassica tournefortii Gouan,7,POINT (-121.234 35.996),4
5347,-120.617,35.03,13,05,1975,no,Brassica tournefortii Gouan,133,POINT (-120.617 35.03),4
5348,-120.824,35.313,09,02,1985,no,Brassica tournefortii Gouan,40,POINT (-120.824 35.313),4
5349,-120.827,35.33,13,03,2009,no,Brassica tournefortii Gouan,72,POINT (-120.827 35.33),4
5351,-120.592,35.072,13,03,2004,no,Brassica tournefortii Gouan,73,POINT (-120.592 35.072),4
5352,-121.234,35.996,07,01,2010,no,Brassica tournefortii Gouan,7,POINT (-121.234 35.996),4
5353,-120.633,35.02,13,05,1975,no,Brassica tournefortii Gouan,133,POINT (-120.633 35.02),4
5354,-120.6,35.067,13,03,2004,no,Brassica tournefortii Gouan,73,POINT (-120.6 35.067),4
5355,-120.592,35.072,13,03,2004,no,Brassica tournefortii Gouan,73,POINT (-120.592 35.072),4
5356,-120.608,35.022,06,02,2004,no,Brassica tournefortii Gouan,37,POINT (-120.608 35.022),4
5357,-121.234,35.996,07,01,2010,no,Brassica tournefortii Gouan,7,POINT (-121.234 35.996),4
5358,-120.608,35.022,06,02,2004,no,Brassica tournefortii Gouan,37,POINT (-120.608 35.022),4
5359,-120.592,35.072,13,03,2004,no,Brassica tournefortii Gouan,73,POINT (-120.592 35.072),4
5360,-121.234,35.996,07,01,2010,no,Brassica tournefortii Gouan,7,POINT (-121.234 35.996),4
5367,-117.05,33.443,01,03,1997,yes,Lasthenia californica,60,POINT (-117.05 33.443),6
5368,-118.765,34.748,24,04,1996,yes,Lasthenia californica,115,POINT (-118.765 34.748),6
5373,-118.902,34.228,20,04,2001,yes,Lasthenia californica,110,POINT (-118.902 34.228),6
5377,-117.396,33.953,28,03,1978,yes,Lasthenia californica,87,POINT (-117.396 33.953),6
5378,-119.738,34.0,29,04,1972,yes,Lasthenia californica,120,POINT (-119.738 34),6
5382,-117.179,33.06,28,03,2000,yes,Lasthenia californica,88,POINT (-117.179 33.06),6
5385,-120.382,34.037,20,03,1985,yes,Lasthenia californica,79,POINT (-120.382 34.037),6
5386,-120.372,34.039,22,03,1985,yes,Lasthenia californica,81,POINT (-120.372 34.039),6
5387,-119.44,34.013,28,03,1979,yes,Lasthenia californica,87,POINT (-119.44 34.013),6
5388,-119.926,34.058,23,04,1979,yes,Lasthenia californica,113,POINT (-119.926 34.058),6
5391,-119.136,34.454,08,04,2001,yes,Lasthenia californica,98,POINT (-119.136 34.454),6
5392,-118.528,32.942,24,04,1991,yes,Lasthenia californica,114,POINT (-118.528 32.942),6
5394,-117.093,32.883,14,04,1993,yes,Lasthenia californica,104,POINT (-117.093 32.883),6
5395,-116.868,33.042,20,03,1995,yes,Lasthenia californica,79,POINT (-116.868 33.042),6
5397,-118.636,34.425,05,04,1968,yes,Lasthenia californica,96,POINT (-118.636 34.425),6
5399,-117.056,33.598,01,05,1986,yes,Lasthenia californica,121,POINT (-117.056 33.598),6
5400,-117.354,33.808,02,04,1986,yes,Lasthenia californica,92,POINT (-117.354 33.808),6
5401,-117.658,33.799,10,04,1966,yes,Lasthenia californica,100,POINT (-117.658 33.799),6
5403,-119.926,34.682,03,03,1967,yes,Lasthenia californica,62,POINT (-119.926 34.682),6
5413,-119.788,34.03,24,03,2006,yes,Lasthenia californica,83,POINT (-119.788 34.03),6
5414,-118.89,34.21,03,04,2008,yes,Lasthenia californica,94,POINT (-118.89 34.21),6
5415,-116.69,33.32,04,04,2003,yes,Lasthenia californica,94,POINT (-116.69 33.32),6
5416,-120.0,34.74,02,05,1999,yes,Lasthenia californica,122,POINT (-120 34.74),6
5417,-120.04,34.74,25,03,1975,yes,Lasthenia californica,84,POINT (-120.04 34.74),6
5420,-118.86,34.24,25,02,1978,yes,Lasthenia californica,56,POINT (-118.86 34.24),6
5425,-119.38,34.71,04,04,1992,yes,Lasthenia californica,95,POINT (-119.38 34.71),6
5427,-120.449,34.805,01,05,1993,yes,Lasthenia californica,121,POINT (-120.449 34.805),6
5428,-120.402,35.126,04,04,1982,yes,Lasthenia californica,94,POINT (-120.402 35.126),6
5430,-118.904,34.341,12,03,2011,yes,Lasthenia californica,71,POINT (-118.904 34.341),6
5434,-118.534,34.42,30,04,1967,yes,Lasthenia californica,120,POINT (-118.534 34.42),6
5435,-116.691,33.395,14,05,2010,yes,Lasthenia californica,134,POINT (-116.691 33.395),6
5436,-118.409,34.514,04,05,1995,yes,Lasthenia californica,124,POINT (-118.409 34.514),6
5440,-118.458,34.373,19,04,1969,yes,Lasthenia californica,109,POINT (-118.458 34.373),6
5441,-117.712,34.109,03,05,1998,yes,Lasthenia californica,123,POINT (-117.712 34.109),6
5442,-119.431,34.92,26,04,2010,yes,Lasthenia californica,116,POINT (-119.431 34.92),6
5443,-118.309,34.221,02,05,1978,yes,Lasthenia californica,122,POINT (-118.309 34.221),6
5444,-116.921,33.396,13,04,1997,yes,Lasthenia californica,103,POINT (-116.921 33.396),6
5447,-118.808,34.778,11,04,2006,yes,Lasthenia californica,101,POINT (-118.808 34.778),6
5448,-119.409,34.906,19,05,2009,yes,Lasthenia californica,139,POINT (-119.409 34.906),6
5449,-118.882,34.733,05,05,1970,yes,Lasthenia californica,125,POINT (-118.882 34.733),6
5450,-117.811,34.131,14,04,1974,yes,Lasthenia californica,104,POINT (-117.811 34.131),6
5453,-117.035,33.731,20,03,1993,yes,Lasthenia californica,79,POINT (-117.035 33.731),6
5454,-118.592,34.421,14,04,2003,yes,Lasthenia californica,104,POINT (-118.592 34.421),6
5456,-119.408,34.006,03,04,1966,yes,Lasthenia californica,93,POINT (-119.408 34.006),6
5457,-118.368,34.652,05,04,1974,yes,Lasthenia californica,95,POINT (-118.368 34.652),6
5464,-118.796,34.751,16,04,1997,yes,Lasthenia californica,106,POINT (-118.796 34.751),6
5466,-118.453,34.451,04,03,1997,yes,Lasthenia californica,63,POINT (-118.453 34.451),6
5467,-118.141,34.43,29,04,1973,yes,Lasthenia californica,119,POINT (-118.141 34.43),6
5468,-116.646,33.65,15,05,2008,yes,Lasthenia californica,136,POINT (-116.646 33.65),6
5469,-116.661,33.349,04,05,2004,yes,Lasthenia californica,125,POINT (-116.661 33.349),6
5470,-117.48,34.3,29,04,1995,yes,Lasthenia californica,119,POINT (-117.48 34.3),6
5472,-117.26,33.808,03,04,2003,yes,Lasthenia californica,93,POINT (-117.26 33.808),6
5473,-119.925,34.059,20,03,1984,yes,Lasthenia californica,80,POINT (-119.925 34.059),6
5474,-116.57,32.69,21,04,2008,yes,Lasthenia californica,112,POINT (-116.57 32.69),6
5475,-118.411,33.376,17,03,1997,yes,Lasthenia californica,76,POINT (-118.411 33.376),6
5476,-116.967,33.45,16,03,1995,yes,Lasthenia californica,75,POINT (-116.967 33.45),6
5482,-116.573,32.764,04,07,1980,yes,Lasthenia californica,186,POINT (-116.573 32.764),6
5483,-119.726,33.972,06,05,1991,yes,Lasthenia californica,126,POINT (-119.726 33.972),6
5485,-119.922,34.058,24,04,1979,yes,Lasthenia californica,114,POINT (-119.922 34.058),6
5487,-116.741,33.351,27,03,1971,yes,Lasthenia californica,86,POINT (-116.741 33.351),6
